id,review,category,kw_handicap,kw_pet,kw_child,bert_handicap,bert_pet,bert_child,validation_status
7834,The location and view were very impressive with very large pool and playground. The stream flowing around the facility was spectacular. The staff was very friendly. The rooms were very run down and gloomy. Our sink stopper was broke which was taken care of right away but carpet was very nasty. For what I paid I expected much more.,child,0,0,1,0,0,0,disputed
8504,"Awesome free breakfast with different hot items each day like bacon, eggs, sausage, hash browns. Waffles, oatmeal, cereal, muffins, yogurt, etc. Kids loved the nice pool and enjoyed getting hot chocolate.",child,0,0,1,0,0,0,disputed
5223,We stayed at the Holiday Inn on a weekend shopping trip to NYC. Our flight arrived at 8am and was traveling with my 3 month old baby. They let us check in early which was nice. It was very easy to go to NYC #320 bus just outside the hotel with a 20 min bus ride to Port Authority. Wifi could not access from our room had to go to lobby to get internet. Other then that it was good. Lots of dining options just outside the hotel. Walmart 5 min away. Would stay there again.,child,0,0,1,0,0,0,disputed
3904,"Took daughter in law and two granddaughters ..great for families , fantastic breakfast, very nice staff . Location of room was really nice, beautiful view of the red mountains.central location for walking, shopping and dining.",child,0,0,1,0,0,0,disputed
8361,This is our second time here. We love it! The cabins are so nice. The staff is excellent. Putt-putt course is recently renovated. Quiet area surrounded by ponderosa pines. There are a few pet friendly cabins. Call ahead to check availability. Those cabins look the same as the others. Those cabins do have a cage on the side near the... More,pet,0,1,0,0,0,0,disputed
6533,very nice resort to spend a weekend with a family or just someone special rooms are very nice. around the resort very nice volleyball and small sandy beach but also nice fire pit for the evening. and easy to get to the dells from here. its a must place to check out.,child,0,0,1,0,0,0,disputed
3130,"We stayed in this hotel while traveling back to Florida....it was very nice... The rooms were clean, very nice carpeting and comfortable beds....we had an adjoining room with my daughter who had a dog with her. The rooms were a tad small...not a deal breaker... Each room had a microwave and fridge.. I would stay here again, it was very... More",child pet,0,1,1,0,1,0,disputed
7584,"The hotel made a mistake when I called for a handicap room. The room we had to settle for had one king bed instead of two beds as requested as this was the only handicap room available. The manager arranged to have a cot brought in, which we agreed to. However, we decided not to stay the second night. I... More",child handicap,1,0,1,0,0,0,disputed
2332,Pets are allowed. You do not know which rooms they allow Pets. I was awakened my first evening four times by two pit bulls barking beside me. Staff moved us to different room next day. Valet parking is too expensive. Rib Room prices are also too high. Rooms with a balcony are the way to go. Good Location for Hotel.,pet,0,1,0,0,0,0,disputed
7992,"The motel is being redone, so it was a little messy. My room was all new, and the mattress was wonderful! I have a bad back and knees but after the second night I walked out carrying my cane! I need to know what kind of mattress you are using. If you weren't so far away I would just move... More",handicap,1,0,0,0,0,0,disputed
382,"Our stay at the Ocean Tower Hotel was amazing! I read one review that didn't understand why this hotel had such good ratings. Well, he must be used to spending 200+ per night for a hotel room, or never traveled to Hawaii. Hotels with this location are often 300+ per night. The reviewer mentioned it being in need of a remodel. Well, unfortunately for those of us used to watching how we spend our money, they are remodeling the hotel and the rooms look awesome!!! They look nicer than the Arizona Biltmore and Phoenician Resort in Scottsdale, Arizona if you have been there. (I had only worked there and got the view the rooms, as I could not afford to spend 400+ per night.) So, when the rates are higher, and in line with the majority of the other hotels, that reviewer should be happy because the new rooms are truly gorgeous. People pay for gorgeous. They are the most modern beautiful hotel rooms I have ever seen.We actually felt lucky to get to stay there before the major remodel. The location is so close to the beach and downtown activities. We could walk to all kinds of wonderful things to do and see. Diamond Head was our view out our bathroom window. I would recommend spending the extra 15 or so per night for the ocean view. So, it wasn't fancy, but it was fun and helped us be able to save quite a bit of money. The bed was comfortable, the ocean breeze was to die for, and we couldn't have asked for more in that price range. I also have to recommend a corner room if you get lucky to have a cross-breeze of ocean air.However, what made it the most wonderful stay was the staff. We were treated like family from the moment we arrived. We never felt so cared for in a hotel. The friendly, caring and attentive staff made it a 5 star hotel in our eyes. We cannot wait to go back and see all the friends we made there. If on a budget get in on the older rooms before they are remodeled. If you have the extra money, get an amazing remodeled room, you won't be dissappointed.",child,0,0,1,0,0,0,disputed
3401,"Previous reviewers have nailed it....nice property, good location, attractive but crowded pool with tons of kids. We did swim at the beach right by the resort but there's not really a big enough flat area to set up/relax there. Rented via vrbo and got a decent price. Actually enjoyed our mountain view quite a bit- fun to watch the sun... More",child,0,0,1,0,0,0,disputed
4577,"We stayed in double queen. It was very spacious. The neighborhood was great. Felt very comfortable there. It's a nonresidential area by the freeway with restaurants nearby. The freeway was a little loud in the mornings and there was some construction going on right outside the hotel. They should be done with the construction there in about a week. It woke us up very early one morning. I told the manager about it and he was happy to switch our rooms if we wanted. We chose to stay in the same room. It was less noisy the next morning without the jackhammer going. The kids even enjoyed watching the big excavator going. The even numbered rooms may be less noisy. Breakfast was decent. Scrambled eggs, sausage, potatoes, waffles, cereal, and donuts. The indoor pool is small. It would maybe fit 15-20 people. There were 12 people when we went and was already getting crowded. Exercise room has an elliptical and recumbent bike only. The staff were very nice. We would stay there again.",child,0,0,1,0,0,0,disputed
6033,not able to check in till after 4:30pm and had to acquire hotel manager in order to get in even at that time. We then were given a room with i think handicap shower...had no tub..water went on floor...upstairs must of had the same because their water dripped from our ceiling,handicap,1,0,0,0,0,0,disputed
1183,"We stayed here before a Saints game with kids. Pros: Location was perfect for this - room was clean and large and the kids loved the games in the bar. The bar staff was particularly helpful and friendly. Cons: the front desk is understaffed and really slow, both check-in and check-out. The breakfast area ran out of almost all items and closed early. The hotel screwed up our pre-arranged late checkout and locked us out, and then gave us the wrong key TWICE. Long story, but the whole mix up ended up costing us 45+ minutes.Well that's certainly not the experience we hope to provide. We will be sure to share your feedback with our front office to ensure this is not an ongoing issue. We do hope you give us another shot next season! WHODAT!!Dixie Krauss, Assistant General Manager",child,0,0,1,0,0,0,disputed
9573,"We stayed here while visiting family visiting the wine festival. The hotel was clean the staff was very friendly. Even house keeping was great. The 2 negatives, some people were getting welcome bags, while others weren't. There were some people complaining in the elevator about this as we were going to our room. It didn't matter to us,... More",child,0,0,1,0,0,0,disputed
7474,This is the best hotel to stay when you are visiting Laughlin. Their room are nice newly remodeled their pool is nice for the little ones. Also it's got a great view of the river and the stage whenever festivities are going on. Do yourself a favor and stay at the Colorado belle,child,0,0,1,0,0,0,disputed
1305,Hotel was in decent shape and clean.  Bathrooms were very nice and redone but rest of room looked fine.  Main floor smelled of cat litter in some places and some others smelled like cleaning supplies.  Desk staff messed up my room keys when I checked in so I had to go all the way back to lobby to get it fixed.  Staff was friendly and apologized though.  Check out was smooth and easy.,pet,0,1,0,0,0,0,disputed
2088,"The stay was highly satisfactory. We were very impressed with Dan, who was managing the desk. There seemed to be some confusion about the category of room (we were allotted a room meant for handicapped person) but Dan straightened it out within a minute. He was also helpful with neighborhood information. Will stay there if we visit Newport again.",handicap,1,0,0,0,0,0,disputed
1841,"Their is everything for everyone at the Sun Coast. Every amenity you could want or need ranging from small children to adults. From arcades, bowling alleys, and cheap gambling. A very nice place to enjoy Vegas away from the Strip. Also It is right across the street from some amazing golf courses along with shops and fine dining. A very good choice in my opinion!",child,0,0,1,0,0,0,disputed
3008,"Stopped here on my way back to the west coast. Little did I know, I ran into construction on the off-ramp and the intersection just before the hotel. Not their fault. The lady at the front desk was extremely friendly. Although I saw a few dead bugs in the stairwell at the end of the hallway I would definitely stop... More",handicap,1,0,0,0,0,0,disputed
4187,Our room was handicapped accessible yet was located in the most obscure corner of the building on the third floor as far from the elevators as one could get. Seems kind of strange. Check-in process was fast and smooth with no issues room was clean comfortable and everything we needed.,handicap,1,0,0,0,0,0,disputed
1567,Clean room. Great price at 162 a night. Two beds offset so our son was out of the way while sleeping. Clean rooms and refurbished. Close to Disneyland. And my son said he caught a Charmander in Pokemon so he's happy. Great hotel for the price and proximity to Disneyland.,child,0,0,1,0,0,0,disputed
9043,This is a good place to stay if you do not need to be within walking distance of downtown. Quite despite closeness to I-79. Good family restaurant next door. Easy access to Interstate.Room was small but adequate. Shower definitely for one at a time. Staff very pleasant. Cookies at front desk in the evenings were nice.,child,0,0,1,0,0,0,disputed
6822,"Loved everything about it. Rustic feel, but 5-star comfort and great staff!! Will definitely visit again, next time for a longer stay. Not a great place to visit with little ones, but for a couples retreat it is fantastic. Thee was a wedding there when we visited and they dominated the Hilltop Pool (and they were very LOUD) so we... More",child,0,0,1,0,0,0,disputed
3422,"We (family of 4 including two older teenagers) love Maui and have stayed at several hotels and Villas on the northwest coast. We thought the Westin Villas were the very best until this current trip. The Honua Kai is now 1 in our book for several reasons: 1) Big, comfortable and well appointed units. We had a 2 bedroom with... More",child,0,0,1,0,0,0,disputed
4473,The location of the Charlottesville Hyatt Place is excellent with a variety of food in walking distance. University of Virginia very accessible from this location. Front desk offered directions and guidance.,handicap,1,0,0,0,0,0,disputed
9329,"Rooms spacious, including bathroom. Clean and functioning well. Attentive staff. Very dated decor throughout - distracting, but little impact on our experience there. Requested 2 queen as listed on Hotels.com, but hotel offers 2 DOUBLE beds, which is a significant drawback for our family. Free ear plugs because closing doors are LOUD. That might have been the only downside. Pool and hottub were great. Ample supply of towels with extended access hours as compared to some places we've stayed. Breakfast was good, but crowded. Layout is a challenge when busy as several key items are in corners or nooks. No place to line up but through the dining tables, pathway, etc. Would stay here again if the price were right. Otherwise, would be a more modern competitor with queen beds.",child,0,0,1,0,0,0,disputed
5777,"The hotel common areas look dated and worn. The room had an odor similar to old, rancid grease, especially in the kitchen. Some of the electrical outlets in the room did not work. There is no accomodation for a wheelchair to enter thru the front door. Not sure how they have avoided making the hotel wheelchair friendly. On a positive note, the bed was comfortable and the bedding was cozy.",handicap,1,0,0,0,0,0,disputed
5911,"At the coast for a family event, we needed a place we could trust to be comfortable, accept pet (our cat Ladybug), and leave us enough money to try out another of the resturaunts in Yachats. We've been coming to thr Fireside again again over the years and have been able to count on the place for friendliness, comfort... More",child pet,0,1,1,0,1,0,disputed
805,Bad: Rear and side views from the 4th floor not great. No late night lounge option to have a byob drink with friends and family. Good: Spacious room. Comfortable bed. Friendly staff. Fantastic location.,child,0,0,1,0,0,0,disputed
7093,"My sons basketball team participated in a tournament in Westminster and our organization reserved 30 rooms. The hotel did a great job of keeping us close together and the staff was great. The rooms, grounds, pool and bar were all clean and inviting. The only drawback was the restaurant/bar. I don't think they were sufficiently staffed for a sold out... More",child,0,0,1,0,0,0,disputed
7489,went for a nature getaway. I am disabled and really loved the spacious room that I could get my mobility scooter around in. The staff were very friendly and helpful. They even wash the blankets and covers for each new guest!!And I didn't hear any noise coming from other rooms.,handicap,1,0,0,0,0,0,disputed
9588,"Booked 2 rooms during family trip. Got there late, felt very unsafe, room dirty, had to put towel over desk chair because it was gross. Stayed at other Red Roof locations and when I bring up this location they say they've heard about this location. Yelling, noise, smokey smell rooms (though supposed to been smoke free) but if you saw... More",child,0,0,1,0,0,0,disputed
7233,We stayed at this hotel during the weekend of our daughter's wedding. It was a convenient location to New Albany Links. The room clean and spacious. Hotel staff were very accommodating. And the shuttle to and from the wedding venue was awesome!,child,0,0,1,0,0,0,disputed
8406,"I like the renovated hotel for its small size and location to Old Town. Being a renovated hotel, each room had radiator heat and a standing air conditioning unit both of which can be very loud, but provide some white noise so you dont hear the train whistle. Oreo, the house cat, is a nice addition. The front desk staff... More",pet,0,1,0,0,0,0,disputed
7090,"This hotel was fully adequate for our family. It was nothing fancy but it was absolutely fine for what it was. It's set in the middle of a million other hotels with a Target and Starbucks nearby. Good proximity to various attractions including Disneyland, and Chapman University. Quiet, convenient.",child,0,0,1,0,0,0,disputed
6307,"From the moment I walked in the hotel I was impressed. The cleanliness and decor of the front lobby was very impressing and the friendliness of the staff was very noticeable. I had just had surgery and requested 4 additional pillows at the front counter. By the time we got to the room, the concierge service had already delivered them.... More",handicap,1,0,0,0,0,0,disputed
4080,"This comment is solely based on the Customer Service provided by the night time attendant (ANDREW) that checked us in. I am positive that had Andrew not provided the service when and how he did, I would have called 311 to express my discomfort (caused by other hotel guest) and demanded a complete refund. Andrew the Pena Family thanks you for your understanding and professionalism. -dez",child,0,0,1,0,0,0,disputed
8147,"There is no elevator at this property. Disabled guests will find it difficult to get to any rooms other than those on the ground level. The restaurant is good and the breakfast staff is excellent. A nice view of Moses Lake. The property is not exactly on the main route through the town, but we found that our GPS managed... More",handicap,1,0,0,0,0,0,disputed
3038,The hotel itself is older and the rooms need a few updates . The lobby/pool area is awesome!!!! Great play areas for older and younger kids. Air conditioner super noisy. Beds were very comfy. Great value .,child,0,0,1,0,0,0,disputed
8689,"the hotel was beautiful! the staff friendly but the room was missing a few amenities such as no cream or sugar for coffee. Bell man left me in the hotel lobby with a full cart, 2 kids and a small dog in crate, after i had tipped him to take me upstairs. I had to manage by myself. Manager was very nice and gave us a comp breakfast buffet.",child pet,0,1,1,0,0,1,disputed
3446,"Honua Kai is the best resort i have been too. We originally went for our honeymoon and returned a year later with our new son. We were on the ground floor (rented through KBR) in the Konea tower, next to the coffee shop. The resort is extremely convenient for a stroller/wheelchair access. Dukes on site doesn't offer happy hour snacks... More",child handicap,1,0,1,0,0,0,disputed
6331,2 adults and 1 child the 4th floor. Very clean throughout the room hotel. Staff gave lots of suggestions for places to eat places to visit. Free breakfast until 10am lots of choices. Would definitely stay here again.,child,0,0,1,0,0,0,disputed
2398,"My family found our way to Hyatt Valencia as a result of a catastrophic Gas Well blow-out. Governor Brown declared a state of emergency and more than 4,400 people from my community were relocated to hotels. It was our misfortune to wind up at the Hyatt Regency Valencia. They took FULL ADVANTAGE of the situation, of us, and even the... More",child,0,0,1,0,0,0,disputed
9734,"Room was dirty, black hairs and grass on bathroom floor, tub liner was disgusting, old tube style TV and only had 1 washer and 1 dryer. I have a handicap and was put on the 2nd floor about 11-12 rooms away from the elevator. No luggage carts available which made it difficult for me to bring up my belongings. I would NOT recommend this Super 8 even though it was close to all we wanted to see in the Dayton area.",handicap,1,0,0,0,0,0,disputed
8564,"This hotel has recently had a facelift. My daughter stayed here several years ago, and was very impressed with the update! Quiet, with super comfortable beds. Friendly staff and great breakfast. Easy off and on interstate. Near mall, other shopping district and restaurants. And the price is right!",child,0,0,1,0,0,0,disputed
6849,Our trip was a gift from our wonderful Son to celebrate our 46th wedding anniversay/Honeymoon. Staying at the hotel was absolutely marvelous. All aspects of our stay were well attended and provided for. Something that not too many peope review on is the Island and it's People itself. I have to say that going out from the fantastic resort to... More,child,0,0,1,0,0,0,disputed
7254,We booked at Grand prix Motel last minute for Jeep week 2016. I was a little skeptical due to the stories you hear about outdated motels and the few bad reviews. This is my first time ever doing a review but I felt like this place deserved it. Very well maintained family owned motel with private balcony right on Daytona... More,child,0,0,1,0,0,0,disputed
1871,"We stay at this property at least once a year when we head to Vegas to visit family. We like the location, off the strip in more of the residential area. The rooms have recently been renovated with an updated dcor. The rooms are very spacious and we have never had a problem with noise. The pool never seems crowded. The food is average. Sunrise breakfast for 3.99 in the caf, but you have to know about it as it is not on the menu. We are members of their BConnected players program and do receive the occasional perk, however be aware that anything you win ie. breakfast buffets, have to be used the following day. Other casinos vouchers are good for a longer period of time. Years ago I used to win money or break even, not so for the past few years. We had an issue with our bill at check-out, as we do every year. Someone had visited a bar and charged it to our room. The front desk gal said she'd look into it and within an hour was corrected. My only negative comment is how unwilling they are to satisfy a customer issue. Tried to use buffet coupons one day after expiration. We were told to go to the players club and see about getting comps...were told NO. We had a 15.00 food credit on the room which apparently was only good for that particular date (we used it the day before) and upon check-out was charged to the room. I explained that we were not told it could only be used for that particular date as our stay was for more that one day. NO credit. Very poor customer service considering the size of Boyd properties. Pretty sure 15.00 isn't going to break them and I don't like feeling cheated. This will definitely be a deciding factor for our next trip. Plenty of places to choose from when visiting Las Vegas. Suncoast isn't the only game in town!",child,0,0,1,0,0,0,disputed
5932,"I reserved a room that turned out to be designed for a handicapped person, with all the fixtures, closet rods, ironing board, desks, etc., being much too low for my comfort. I was not made aware, in advance that the room was so designed. I am 6'4, so the accommodations were unusually uncomfortable for me. I was offered another room, but the hotel was unable to change my room due to it being reserved and paid via Expedia. I contacted Customer Service, and it is now 21 days, and I have yet to receive a response. I paid for 3 days, but only stayed for 2, as the accommodations were just unacceptable. I spent my last night at a competing hotel for about the same price, without issue. Of course I did not reserve that room via Expedia.",handicap,1,0,0,0,0,0,disputed
2797,"We stayed here one night, because it was the end of our family vacation, and we ended up staying too late to leave/drive home. So we got this place cause it was cheapest in the area, and ended up being almost better than the room we had just stayed in for a week. The beds and pillows were so nice and fluffy, the floors were new and nice not dirty. There was a micro, fridge, and coffemaker. The tv was a flat screen. The bathroom was newly redone and very nice. Was happy i didn't have to be scared.",child,0,0,1,0,0,0,disputed
9344,"First of all, I'll warn you that there are no refunds, no exceptions. Power went out and a guy who just purchased a room 5 mins prior was denied a refund when we were all informed it could be up to two days before it was turned back on. The owners of this hotel are an Indian family, and I... More",child,0,0,1,0,0,0,disputed
1472,"Nice suite with 2 bedrooms fold out couch- was great to have 3 separate places to sleep, for 3 guys in town for LA Angels vs Red Sox baseball game.. Great ideal location for ballpark access- w/ parking included easy walk to ball field. Great breakfast. Best value for suite of any hotel i stayed in over my week in California. All rooms in suite were clean nice. (Would also be good for family going to nearby disneyland)We are delighted to have been your chosen hotel during your recent stay in Anaheim. It wastruly a pleasure to serve you.We appreciate your business and value your honest feedback. Your comments have been shared withthe hotel team as a critical way of understanding how we can continue to deliver exceptional serviceto guests like you.Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories withus whenever your travels bring you back to Anaheim.Sincerely,Edgar RiveraGeneral ManagerTownePlace Suites by Marriottedgar.riveramarriott.com714-939-9700",child,0,0,1,0,0,0,disputed
6581,I travel weekly with my career and I generally stay with the Hilton family - most often Hampton. The Hampton in Richmond is a very decent hotel and the staff is courteous. I recommend this hotel and I stay here several times a year.,child,0,0,1,0,0,0,disputed
6977,"Historic hotel on the river in Louisville. Wonderful staff, restaurants and bourbon bar. Suites are perfect the rooms and beds are very comfortable. Beautiful atrium connects two buildings over 4th street with amazing bar with fish and birds in the center. The lights are beautiful and furniture is comfortable. Restaurant reminds me me of a department store restaurant from days... More",pet,0,1,0,0,0,0,disputed
9088,"My family moved to Freehold in 1967. We still have friends and favorite eating spots (Federici's) in the area. Had to travel to nearby for a family birthday party and took advantage of the hotel proximity for some nostalgic exploration. What a great find! Nice front desk greeting, clean and well-appointed room and on-site bar. Very clean, very modern. One... More",child,0,0,1,0,0,0,disputed
7510,"Good hotel, great location, but needs a few improvements. No porter service, despite a somewhat awkward parking/luggage unloading situation that makes checking in/out difficult for handicapped/elderly. Similarly, no parking valet despite awkward parking situation. No dedicated concierge although desk staff was very knowledgeable and friendly. The included breakfast buffet was nice in appearance, but very poor in quality.",handicap,1,0,0,0,0,0,disputed
7367,The staff welcomed us and took care of our every need. We are both handicapped and they did our best to meet our every need. We were very pleased with the Garden Inn and the staff. The room was very clean and all amenities were in place.,handicap,1,0,0,0,0,0,disputed
1478,"We stay at this hotel every year same time for an event at Angel Stadium the 1st weekend in Jan.We never have issues but when it rains it pours with this group...We checked in and they lost our reservation because I had called on a re-rate. They changed the name on the reservation, they changed it from a one bed to a studio and raised the rate from 109 to 129 We booked in Oct but 1st of Nov they put up a disclaimer that the hotel is under remodel...but the disclaimer was not on the webpage when we booked. Remodel is an understatement its a train wreck. There was 4 or 6 couches piled up in front of a cargo bin just sitting there with some other ragged furniture and lamps in part of the parking lot.Our 1st room was nice but getting to the room was a mess, floorboards missing, walls messed up, the door wide open to the electronics closet which cant be seen by the front desk so anyone could walk in and create havoc. I am sure there is credit card info in those backup etc.It was late about 10:30 and we rented a PPV and then we hear something in the kitchen area and its a rat that runs behind the stove and now is stuck and screaming. So we go down to the front desk and then send a guy up to try and catch the rat. He cant catch it so they tell us we need to move to the other building.We do and its a bigger mess then the 1st building. There is black goop all over the floor in leading to the elevator and then in the elevator too, the 2nd building is old,smells and needs remodel bad. The new room is 2 bedroom but its hit and miss, way to much furniture, kitchen is dated, microwave falling down, dusty and dirty and about a 3 gap under the front door so someone could look in if they wanted.When we tell them the room will not work they offer to move us back to the 1st building but to the room a joining the room with the ratIt was just a trip hotel from hell which is really sad because its normally an ok hotel. We book next time at Hilton.Was really disappointed that management didn't reach out to us in till we contacted them.John Dominguez Assistant GM useless!Thank you for rating us on trip advisor as we are always looking to improve our hotel and do well by all of our guests. As most business professionals I was not available during the weekend while you were here at the property: however, we always have a manager on duty.As we are currently undergoing renovations, we have the challenge of insuring that our hotel continues to operate with minimal disruption to our guests. We understand that finding a mouse in your room can be an unnerving situation and tried to put you at ease for the duration of your stay. My staff did need to relocate you to another room so that we could have an external company resolve the issue which has now been rectified and make sure that you had a comfortable and pest free stay.Im happy to see that my staff offered you an upgraded newly renovated accessibility suite that did not have any adjoining wall or door to the previous room. We are sorry that you declined it. My understanding is the manager also offered to purchase a shower chair as the remaining 16 accessible rooms were fully committed. The Suite that you were relocated to was an upgraded suite as an additional apology for the issue that occurred. In my email to you on Monday after you had departed I explained that the renovation construction team working in the building you had relocated to did in fact make scuff marks on the floor from the tires of the dolly's that they were using to move the larger furniture out of the rooms to make way for the new furniture that we were receiving. As we placed you in an un-renovated suite for the final part of your stay, I can understand why you would feel it was out dated as the renovation is to give us a more modern and updated look and this suite had not been completed as of yet. As per Marriott standard the renovation information was available to all guests as of the beginning of October prior to when your reservation was made. Jeanette the Manager on duty removed your charges for the first night due to the mouse incident, while isolated, is unacceptable. We sincerely apologize as no guest should ever experience that. As you have stated, you have stayed with us numerous times and have never had any issues.The room you noticed with the door opened was awaiting a new air conditioning unit, there is nothing in this room that would present a security issue for our guests. We will also be purchasing some extra assistance chairs to accommodate past our eighteen accessibility rooms. again our apologies that your stay was less than perfect. We hope that you will give us another opportunity to welcome you again during the annual super cross event at Angel Stadium.",handicap,1,0,0,0,0,0,disputed
1618,"Very nice room, comfortable bed with good HD TV. Nice amenities and also good if you have children with you. Rooms are quiet and well maintained. It is right off the interstate and short drive to almost everything you could be looking for in San Diego.",child,0,0,1,0,0,0,disputed
1076,"Stayed here twice in the past 2 weeks. Accessible room both times. First the bad - I called the hotel within 45 minutes of checking out - very early morning. I realized I had left my ring on the table next to the bed and asked if they could please check on it immediately. They promised to call me back - they never did. Due to my early checkout and my prompt call, I doubt the cleaning staff had even entered the room. So, I'm very unhappy about the ring - nothing overly expensive, but it did have some sentimental value.Accessible rooms themselves were much more adequate than most - we have a lot of experience in this area, and many accessible rooms are NOT truly accessible. For our second stay we were given a room that was on the top floor and the furthest room from the elevator. In an emergency, we would have never gotten out of that hotel. My husband is in a wheelchair. There is no way we would have made it down 9 flights of stairs, and trying to get 2 children and a manual wheelchair to the elevator was tiring and difficult. WHY don't hotels use a little common sense and realize that accessible rooms on LOWER floors would be more logical We were offered no assistance with luggage either stay.A huge plus for this hotel is that they are one of the very few hotels in Philadelphia that offer 2 Queen beds in a room. However, I was told by the front desk staff that none of the Queen rooms face the street. So, the windows in these rooms basically face other 'inside' rooms and offer very little light. The hotel is fairly new, so the rooms do not have the tired and worn appearance that many hotels in Philadelphia do.Location for this hotel is very good. Very close to Jefferson University Hospital, Chinatown, Magee Rehabilitation hospital, restaurants, city hall, etc. Breakfast leaves a lot to be desired, but then again, yogurt, cereal, juice, beats 40+ for a family breakfast at a restaurant each day. I would do away with the microwave items altogether though.Price was very good, location great. While they could have done better in several areas, we plan to stay again.",child handicap,1,0,1,0,0,1,disputed
8945,"We only stayed one night, but everything was great. Very nice room. I was nursing a leg injury and they were kind enough to accommodate my request for a room with an accessible bathroom.",handicap,1,0,0,0,0,0,disputed
7504,"We stayed at the Sleep Inn in Van Buren over Thanksgiving while in town visiting family. We booked it last minute at a great rate from the hotel's website. I travel a lot (mostly pleasure, some business) and stay at a wide range of hotels and resorts. I stay wherever is appropriate for the type of traveling I'm doing. On... More",child,0,0,1,0,0,0,disputed
3830,"Excellent stay! Clean, spacious, handicapped accessible king suite. Friendly, helpful staff. Breakfast feast! A home away from home! My only regret is we only stayed one night. I had such an enjoyable stay, I will be making reservations today for the 2016 games!!!",handicap,1,0,0,0,0,0,disputed
1737,"This is a long-term stay hotel, so our room came with a kitchenette and small living room with a sofa and coffee table. We only stayed there for three nights, so didn't make use of the extra space, but it was nice to have room to move around. The reception desk was helpful and friendly. Breakfast was great, but skip the omelet bar. The line was too long, and it took forever. There were plenty of other options available (cereal, fruit, pastries, potatoes, eggs, oatmeal...). The complimentary shuttle was great for sightseeing. We took it to Pike Place and downtown saved on taxis and uber. Housekeeping could be more attentive, but since our stay was brief and we're not slobs, it was fine. Can't beat the location - literally across the street from the Space Needle and Chihuly.mistybunny,Thank you for staying with us next to the Space Needle! We love our incredible location and are ecstatic that you felt the same way. As one of the newest members to the Hyatt family, we are more than appreciative of your feedback and am glad to see you enjoyed your stay. We pride ourselves on our guest satisfaction and hope to see you again soon in the near future.Sarah Junge",child,0,0,1,0,0,0,disputed
9743,"My experience was not as a motel guest it was as a stranded female biker in need. I was overwhelmingly blessed with an amazing, genuine, and truly warm welcome and ready assistance. Kathy Kile and her daughter instantly came to my aid! A regular customer even offered me a ride to Harrisonburg (67 miles away!). HOG Roadside Assistance was unable... More",child,0,0,1,0,0,0,disputed
1862,"We just stayed at the Suncoast. The room are very spacious and clean. We had a deluxe King size room - the room, with the pull out couch could easily sleep a family of four. The room we clean and well maintained.We dined at the Italian restaurant - the food was good and the service was about the same. The casino is clean and well vented. The floor service is a little slow, but that is very common now a days.",child,0,0,1,0,0,0,disputed
2794,"We were referred here after the Comfort Inn, which is apparently owned by the same family, recommended it when they were unable to renew our room there because they were sold out. They said the interiors (not the exteriors) were newly renovated, and that seems to be the case. Our room, which is the one pictured on their site (201)... More",child,0,0,1,0,0,0,disputed
2130,"I cannot say enough about our family vacation. The place is amazing. The best though is the incredible club lounge for club level guests. The food was sooo good! They accommodated gluten free every meal or snack. I was so spoiled with the Starbucks lattes on demand, cheeses, great GF grilled veggies, GF chocolate muffins and doughnuts and super reasonable... More",child,0,0,1,0,0,0,disputed
2148,"Really enjoyed Aria Resort and Casino. Not too big, not too small. Beautiful rooms, great restaurants and pool. Staff is excellent. Would recommend this venue to my friends and family. The Aria Cafe has the best burgers and loaded tater tots I've ever had.",child,0,0,1,0,0,0,disputed
7397,"This hotel is a dream! I visit the hotel to get a break from home and family and to relax. I stay for two days, and don't even leave the hotel!! I love the rooms, the luxurious bedding, the big showers, the swimming pool, the fitness center. It's a wonderful hotel. Great value.",child,0,0,1,0,0,0,disputed
3202,"Came to town to bury my father in law in family plot. We had a total of seven people in three double rooms-we were all very comfortable. Breakfast was very good, hotel employees courteous and helpful. Only negative was the bathrooms were small. But, they were clean. Overall, value was great, room was clean, and we were in a safe part of town. We were on the highway side, which was a little noisy, but I had my earplugs. No one else was bothered by the noise. If you are a light sleeper, you may want to request a room not backed up to the highway. Hotel was great with accommodating all of our requests.",child,0,0,1,0,0,0,disputed
3211,"My family and I stayed here for the weekend to do the Across the Bay 10k events. The hotel is older and the condition shows it. Furniture and carpet show many signs of wear and tear. The pool was not open because it was November. The front desk was very friendly and helpful when we called down or stopped to ask questions. Maid service did an excellent job of cleaning, making the beds, and giving us fresh bath supplies. Breakfast was very yummy with many different options. There is a grocery store, gas station, and place to eat all within walking distance. The neighborhood didn't seem the best at night so we stayed in the room when it got late. The room doors are all on the outside of the building which I really don't care for due to safety. Overall not terrible but you get what you pay for and I was trying to save a few dollars.",child,0,0,1,0,0,0,disputed
