id,review,category,kw_handicap,kw_pet,kw_child,bert_handicap,bert_pet,bert_child,validation_status
837,"We just visited the Hilton Resort in Quebec City in Canada after a great cruise. However the hotel is terrible for assessable needs. Even though their website promotes assessable, it is NOT assessable! The only thing included was wide door openings. There was no ADA higher toilet. It was extremely low as if designed for a child. There were no handrails around the toilet either. The shower did not have a chair to sit on. The shower had only one hold bar that was opposite the controls and was under the shower head. You could not reach the hold bar while standing by the water controls. We had reserved a one bedroom suite and the bed was so wide that you could not ride a wheelchair or rollator to move upward towards the headboard to get onto the bed itself! We were extremely disappointed in this hotel, especially when we were told that all their “assessable” rooms were the same way. I guess Canada has a different attitude toward assessability. At least we would think that Hilton would understand and mandate their hotels to minimum standards. Use caution when reserving rooms in Canada!",child handicap,1,0,1,0,0,0,disputed
1224,"Hi - Before covid and my ALS diagnosis, we used to travel quite a bit. Thankfully my disease is slow-progressing so I’d like to travel while I’m still able. I do use a manual or power wheelchair if I will be going long distances and I cannot do stairs/steps. Otherwise, I can still walk short distances using canes or a rollator. Would love to go to Barcelona this summer but have no clue how to figure out accessible places (hotels, restaurants, tourist sites, etc). Would love to get tips from folks who’ve done Barcelona with wheelchairs.",handicap,1,0,0,0,0,0,disputed
1617,From a community member: I would like to know where accessible RVs can be rented and purchased. I would greatly appreciate any suggestions or tips.,handicap,1,0,0,0,0,0,disputed
703,"I’ve been thinking of a few things that ease travel & thought I’d share in case others might find them handy. Backstory: Decades ago I temped a lady whose husband had left for work one day & vanished, gone without a trace; ~ 15 years ago I went on business trips with a colleague who gave me this tip; & I watch WAY too much true crime as I’m convinced that every solo foray leads to instant serial murder. Anyway, every time the coworker left her hotel room she made a brief note giving the time, date, destination, perhaps expected return. It wasn’t formal or elaborate, just a casual set of facts that would be invaluably helpful in trying to find her if she did in fact go missing. I don’t know if anyone else knew; it would be a good safety measure for almost anyone solo, no big deal, just a voice memo with dates & time erased on return or post-it by the phone or on the door that could be tossed on return, no need to involve others (could also add to dr. appt calendar to keep track of mundane things — ~ how often to bank, hair color, drycleaner, neighbor’s dog running loose, whatever(",pet,0,1,0,0,0,0,disputed
1754,Just wanted to Say Hello and Introduce myself. I am Tanya and I am now an empty nester. I have fur babies also that are becoming my registered companions. This is a process but needed very much. I have been diagnosed with many ailments but Lupus and It’s Other sister dieases have become the Issue to my life and made me Disabled ten years ago. I woke with no available to move my legs or walk. that story is long one… short version is I went from Wheelchair to auto scooter to two canes to one cane to none. but wish j had one from time to time. I fall often and Thank goodness for my Fur babies being there to help me up. Just want to thank you all for listening and know I am supporting you on your journey as well.Thanks for listening and getting to know me and Excited to get to know you all on here.Pain is strong but I am StrongerTanya,child handicap,1,0,1,0,0,0,disputed
968,"My family has recently moved out of a home I designed and built with accessibility in mind in Nashville, TN. It is now a vacation rental, but I am struggling to connect with the folks that could benefit most from staying there. I have swapped a couple emails with hosts of this site who said they are looking at incorporating homes (vs strictly hotels) down the road. If anyone is aware of good resources currently available to get the word out it would be much appreciated if you shared them with me. Airbnb currently has the best search/filter function of the major booking sites, but it is lacking in detail (and I’m not sure people are aware they can filter for things such as zero step entry, wide doors, curbless showers, grab bars, etc). Here is a link to the home . I’ve received feedback regarding posting the master bed height (and lowering it as much as possible). Any additional input is welcome. Many Thanks, Ryan",child handicap,1,0,1,0,0,0,disputed
1486,"My son who is autistic LOVES trains, and wants me to take him on the L.A. to NYC scenic tour. Has anyone traveled on Amtrak using their accessibility options? Experience, good or bad? Father and son are going to do this.",child handicap,1,0,1,0,0,0,disputed
1757,"My name is Vicky. I am a 46 year old mom of 4 and have been married 26 years at the end of the month. We don’t travel alot but enjoy when we do. I have fibromyalgia, osteoarthritis, and neuropathy. I struggle at times with migraines as well. I don’t walk very far in public…I struggle to get around because of the pain and neuropathy. I use a scooter in the store but have a wheelchair for when we go places that don’t have them. 5 years ago I got along pretty well but lately things have been getting worse. While I am morbidly obese I get frustrated that that is what people think is wrong…that I am just being lazy or something. I am here looking for tips and tricks to making travel easier and more enjoyable.Thanks",handicap,1,0,0,0,0,0,disputed
840,I’m going to Greece next week. Its a long flight. I am a wheelchair-user. The airline (United) has told me there are accessible bathrooms on the planes. Have any wheelchair users out there successfully used the new accessible bathrooms on planes? Is it a big production? what should I know? Thanks. Carol,handicap,1,0,0,0,0,0,disputed
1751,"I have had 2 scooters, both Pride GoGo Elite Travelers, and they have had the same problem. They have times when they slow down and speed up, kind of jerky. I tók the first to a repair place and was told it needed a new transmission for $800. So I bought a hardly used scooter for much less. It developed the same problem. I called Pride (again- 1st time with 1st scooter, didn’t know what was wrong) and was told it was the batteries, and to replace them. After 6 months, the jerky stuff started again. Any ideas, comments, suggestions greatly appreciated. Is it this brand? I think we got gel cell batteries. Is it worth getting lithium? Thanks.",handicap,1,0,0,0,0,0,disputed
54,"So still in Louisville, KY. I rented a power chair at home in Rockville through a company called Cloud of Goods. I am here to tell you they are NOT good. I have had trouble with the rental from a company in Virginia since day one. I spend my time, not enjoying my vacation, but on the phone with technicians who are watching Google videos and then talking to me. I called Cloud of Goods, which was the company I contacted to rent a chair.. I explained my problem to their very skilled customer service agents, who I suspect are not located in the U.S. I have now been on the phone for more than 20 minutes. Draw your own conclusions.",handicap,1,0,0,0,0,0,disputed
188,"I’m looking for a private in-home caregiver in Kona Hawaii for three hours in the morning and one in the evening from March 6, 2025 – March 28, 2025. It could be part-time & relief as well. I am a male quadriplegic. I will be staying in Kona during the duration of our vacation. If interested, and you live in Kona feel free to contact me at timshe52@gmail.com .",handicap,1,0,0,0,0,0,disputed
1233,"Hey there! I’m Andrew Kurka! A partial Paraplegic and Alaskan! I broke my back when I was 13 in a ATV accident, I use a wheelchair and loftstrand crutches from enabling technologies. I travel the world regularly with team USA as a Paralympic alpine skier. I have experience in over 20 different countries and different traveling situations. I’m happy to be joining the AccessibleGO team as a representative and resource, if you have any questions. I also own a BnB in Alaska, I am a boat captain and a small plane pilot. I like to accept challenges. The way I see my disability, is like a challenge. Everyday I become better, because I overcome a new obstacle that my disability presents. So I’ll never stop growing. My wife Veronica is my rock, from Guadalajara Mexico and makes sure to keep me grounded so I don’t push myself to far, to often. I’ll be around tomorrow and available anytime if anyone has any travel questions! I’m happy to be a resource to help ease your mind and trouble when traveling! Chances are, I’ve already been there and made those mistakes.",handicap,1,0,0,0,0,0,disputed
57,"Mark your calendars for August 12th and 19th! accessibleGO is excited to announce two exclusive digital Q&A events in our Community Forum, offering you the unique opportunity to connect directly with the tourism teams from Visit Lauderdale and Experience Kissimmee. These interactive events are designed to provide invaluable insights into accessible travel options in these vibrant Florida destinations. Join us for these special digital events on the accessibleGO Community Forum! — Visit Lauderdale Digital Q&A: Date: August 12 What to expect: Get your questions answered directly from the Visit Lauderdale Accessibility team, discovering accessible beaches, top attractions and welcoming accommodations in Greater Fort Lauderdale. Get inspired with questions like: ☀️ What’s the best time of year to visit Greater Fort Lauderdale’s beaches? ☀️ What’s our #1 accessible attraction that can’t be missed? ☀️ Which hotel is great for accessibility? ☀️ How easy is it to get around the Greater Fort Lauderdale area? ☀️ Tell us about a hidden gem in Greater Fort Lauderdale that’s welcoming to all travelers? — Experience Kissimmee Digital Q&A: Date: August 19 What to expect: Engage with the dedicated Experience Kissimmee Team, exploring Kissimmee’s diverse offerings, from world-famous theme parks to natural wonders and learn about accommodations tailored to every need. Get inspired with questions like: ☀️ What are some outdoor experiences in Kissimmee for nature lovers? ☀️ Which local hidden gems give visitors a taste of the “real Florida”? ☀️ Are there any attractions best for travelers with sensory sensitivities? ☀️ What local restaurants or dishes reflect Kissimmee’s cultural flavor? ☀️ What types of accommodation are available for every budget? ☀️ What makes Kissimmee a top destination for multigenerational family vacations? ☀️Are there any themed dining experiences or places with entertainment while you eat? Plus, participate for a chance to win incredible prizes! 🎁 Grand Prize: A complimentary 3-night stay (off-peak, valid for one year) in an accessible vacation home near Disney, provided by FUNSTAY Homes. This single-level home, just 10 minutes from Disney World, features wide doorways, grab bars, a walk-in shower, no stairs and wheelchair-accessible entry, making it perfect for families, seniors and multigenerational stays. 🎁 Runner-up Prize: An Old Town Swag Bag, valued at $50, which includes a coupon book and two pairs of tickets to select attractions. Explore the lively Old Town Entertainment District with its shops, restaurants, classic car shows and amusements. — These events are a fantastic opportunity to gather essential information for planning your next accessible trip. Don't miss out on these valuable discussions and your chance to win! Stay tuned for more details on how to participate. We can’t wait for you to join us! The accessibleGO Team P.S. What accessible travel destinations are you most interested in learning about for our next community Q&A event? Click here to send us a message with which destinations you'd like us to feature next!",child handicap,1,0,1,0,0,0,disputed
1498,"From a community member: My husband had a stroke several years ago. Right side compromised, some aphasia and in a wheelchair, I am his FT caregiver. Since covid, we have taken short local staycations. Right now, he is low on energy. Hopefully, he will feel more like a fun trip again. I’d like to be able to show him what you can do to build more confidence. Any suggestions?",handicap,1,0,0,0,0,0,disputed
179,"Hi everyone! I’m planning a trip to London soon and looking to hire an electric wheelchair to make exploring easier. Ideally, I’d like something portable and comfortable for a full day out. Does anyone have recommendations for a reliable hire service, especially one that delivers to hotels? Would really appreciate any advice. Thanks!",handicap,1,0,0,0,0,0,disputed
447,"My name is Doris and I've been on the site for almost 3mths. Today I decided to make my 1st post. My husband was diagnosed with ALS almost 7 yrs ago and it definitely changed our lives. We really missed traveling so this site has been VERY helpful. We just got back from a cruise on Voyager of the sea. The accessible room was large enough for the power chair, a hoyer lift and we had a hospital bed(which we ordered from Scoot-around). Having the hospital bed made things much easier and comfortable. We'll be cruising again soon",handicap,1,0,0,0,0,0,disputed
1489,"The time has come to vote for the winner to be featured in Accessible Journeys magazine! Voting is open TODAY, September 1st, through September 6th and we will announce the winner on September 7th. The first place grand prize winner will be featured in Accessible Journeys and receive a $200 gift card to use at IZ Adaptive The second prize winner will receive a $200 gift card to use at IZ Adaptive We had 6 eligible entries based on our giveaway rules here, so we’ve decided to open up voting to all 6! Now it’s up to our accessibleGO community to decide. The entry with the most votes will be deemed the grand prize winner and the second most votes will be deemed the second prize winner. Please vote only once! (submissions for each entrant can be found in comments below and in original Forum post) hita1lopez mabscall derekegarner gbeanster40 julievandusen pekkapaavonpera 0voters",handicap,1,0,0,0,0,0,disputed
1358,"I have a family of 4, and sometimes more when travel with my granddaughter. I required the use of an wheelchair accessible room with a roll in shower. We also foster a young lady with Cerebral Palsy and Developmental disabilities that requires supervision and can’t be left alone. The challenge is finding an wheelchair accessible roll in shower room that will sleep.The second challenge is finding 2 rooms one being an accessible with roll in shower that sleeps 2 and a connecting room.The third and final challenge when traveling with our granddaughter or if our 13 year old wants to bring a friend is finding hotel lodging that meets all of our needs. As I all the major house projects are almost done and I’m nearing retirement I plan to travel more and just need lodging. We have went as far as renting entire houses and cabins to meet our needs. We also plan to try and travel abroad.I’m hopeful we are not alone in this struggleBe WellEd",child handicap,1,0,1,0,0,0,disputed
1352,"1 bedroom house in beautiful Kapaa on the Garden Island of Kauai. You will enjoy a king bed in the master bedroom and queen sleeper sofa in living room. Mounted tv’s in both living room and bedroom. Wi-fi, and printer. Wheelchair accessible shower only no tub. Handrails in shower. Toilet sits 17inch high. Countertop sits 34 in. high with cooktop, Ninja, Ice Maker, coffee pot, Blender, Countertop dishwasher, Countertop ice maker. Wheelchair ramp, private lanai.Wheelchair travel within minutes to beach, shops, grocery store and restaurants in Old Kapaa.We are also pet friendly.Please Contact Darren at 530-545-2111 to check availability and price.The house is currently in final stages of construction and pictures will be ready by tomorrow after final clean",pet handicap,1,1,0,0,0,0,disputed
182,"I am thrilled to announce that WheelCraft Exclusive Concierge WAV Service has officially filed its Articles of Organization and is now an approved LLC! 🎉 This milestone marks the beginning of a new chapter for WheelCraft, as we continue to striving to begin providing unparalleled concierge wheelchair-accessible vehicle (WAV) services to my valued community. My commitment to excellence in reliable, affordable accessibility remains at the forefront of everything I do and I am excited to enhance the future offerings even further. Being able to provide this service to our community, puts more of a emphasis on the idea of a service FOR US BY ONE OF US! Thank you for your ongoing support and I look forward to trying to serve the disability community, with even more dedication and innovation.",handicap,1,0,0,0,0,0,disputed
304,"hi, i have a tip for wheelchair users visiting the UK-but its only useful for those of us with blow up wheels,not rubberised. ill tell you how i found this out, a few years ago, i was using a disabled forum and a user came on explaining that they despratly needed there wheels blowing up and they went into a car/ cycle etc type huge shop/store called HALFORDS. recently,i noticed my wheels were way to soft and low,but there was no leakage,and i typed out to my suport staff about remembering this persons comment from a few years ago. he said lets try it then,so we parked outside HALFORDS, he went in with my wheelie, and they were absolutely wonderful, they looked for the corect PSI first and then pumped them up, and he also noticed my breaks werent fixed properly so he sorted them out it only needed a bit of movemtn and the guy said come anytime you need it sorting, he woudnt take any money and that is the same lovely atittude the person i saw writing on the forum a few years ago. so ive thought,just in case any of you are ANYWHERE in the UK with a HALFORDS nearby, or even if you live here like me or know someone here it coud help-its worth going to unless your able to pump them yourself,i know a few people whove bought pumps from TEMU to do there wheels but i dont know how they turned out.i hope this helps. 🙂",handicap,1,0,0,0,0,0,disputed
441,"Hotels (USA) that offers free airport transportation are they required to offer ADA accommodations? (We will have 2 small scooters at 130 pounds each!) I read somewhere if they can’t help you, I heard they must reimburse you to get to and from the airport as that is our destination. It looks like the van shuttle is big enough for 2 scooters as I don’t have an issue getting them both in the van by myself. Advance thank you for your help on this issue!",handicap,1,0,0,0,0,0,disputed
1620,From a community member: I’m in a wheelchair but I love to travel. I’m adventurous and there’s lots of places I’ve never been that I’d love to go to that has lots of wildlife Any suggestions would be greatly appreciated. Thank you,handicap,1,0,0,0,0,0,disputed
1745,"Hi!I’m a wheelchair voyager from Spain. I’ve been in Las Vegas three times and I,ve tried to visit the Grand Canyon two times, but my problem is that I don’t have a car. First time was twelve years ago and I thougfht that the problem with the transportation have been solved, but now, in XXI century, there’s any private company that offers a coach wiith accessible seats, they expected me I go up, I thought it was a joke.Obviously, the Grand Canyon ls not for me",handicap,1,0,0,0,0,0,disputed
1355,"This season, we want to thank you for being part of the accessible travel community with our first-ever holiday gift! Book a hotel stay on accessibleGO by December 31, 2022 and we’ll send you a virtual Visa gift card as an extra bonus after you complete your stay. More details on how it works here. Happy holidays to you all, from all of us at accessibleGO. 🙂",handicap,1,0,0,0,0,0,disputed
51,"For my 60th birthday year, Chet and I took my dream trip to Japan. We journeyed as far north as Nikko National Park and as far south as Nagasaki. We saw ancient temples and shrines, wild monkeys, amazing forests, and interesting museums. We ate at 7 11, Family Mart and Lawson convenience stores, restaurants, and local markets. We dipped our toes in the Japan Sea, climbed sand dunes, and even rode a camel. We traveled in a Mini Wink camper van from Japan Campers for three weeks, driving up and down crazy mountain roads, driving through rice paddies, and in the city traffic of Toyoko and Osaka. We camped at Michi No Eki roadside stops and other stops recommended by the Japan Campers app. We hope you will join us on this trip of a lifetime. We had a blast, and I hope you will enjoy joining us through this video series. We also lightly discuss accessibility that we see in our journey. This episode starts our journey from Japan Campers Narita, Japan to Nikko National Park. We spent the morning traveling pass beautiful places including rice fields, forests, stream, and small towns, and spent the afternoon starting our exploration of Nikko National Park. We are Betsy and Chet, and our oldest son, Alex. For 33 years, we thought Alex, had nonverbal autism, intellectual disability, ADHD, but a few years ago we found out that he has Phelan McDermid. Alex goes on many trips with us, but this time the plane trip is too far. Part of the reason we make these videos is to share the world with Alex and others who are unable to make a journey to Japan. We have no idea what Alex understands receptively, so videos are a way to visually communicate where we went for three weeks. He likes to use his eye gaze communication device to watch his vacation videos so now in a way he can see Japan with us. Our videos, Goal 1: Joyful Life are based on our family's journey and strategies we use to improve the quality of our life through meaningful leisure experiences. It is our hope to reach our number one goal of having a joyful life and to help others reach that goal too. We are hoping that our videos will encourage everyone to get out and have fun.",child handicap,1,0,1,0,0,0,disputed
48,My name is Andrea and I’m new to this group. My 34 year old daughter has CP and is confined to a wheelchair. I recently retired and my husband and I love to travel with our daughter.,child handicap,1,0,1,1,0,0,disputed
1483,"Hi ,I just found an article on internet, I thought it will helped to ease some worries.The Best Accessible Beaches in Europe, From Barcelona City Spots to Resorts in GreeceEnjoying European beach culture in a wheelchair is easy at these spots, thanks to floating chairs, Seatrac systems, and accessible transport. apple.news The Best Accessible Beaches in Europe, From Barcelona City Spots to Resorts... Enjoying European beach culture in a wheelchair is easy at these spots, thanks to floating chairs, Seatrac systems, and accessible transport.",handicap,1,0,0,0,0,0,disputed
1888,Can anyone recommend affordable motorized scooters for trails and sand that can handle large users and portable too?,handicap,1,0,0,0,0,0,disputed
1760,"I need to get my daughter who is in a wheelchair from Burbank airport where we fly into up to a Spina Bifida Camp in Lake Hughes, CA which is an hour north of there. I need to get get her there on a Sunday and pick her up on a Thursday. I don’t know if I can rent a vehicle just for the day each day or what other options there are because I don’t want to pay or have to drive it around in LA that week while I stay in the state while she is there. Any ideas or companies people know could help, please let me know.",child handicap,1,0,1,0,0,0,disputed
1093,"The accessibleGO community forum is where travelers with accessible needs gather to make new friends while they share tips, recommendations, and resources. Every day there are great conversations, and each week we’ll share some of our favorite highlights. Question : Who are the best, most reliable REGIONAL accessible van rental companies? MobilityWorks was a big winner for our community. They offer regional rentals across the US. According to their website, “MobilityWorks offers wheelchair accessible van rentals to help you decide which accessible vehicle fits your needs. We also have wheelchair van rentals available to help you with occasional transportation needs — locally or nationwide. You can rent for a day, a weekend, or longer.” Wdavidstone shares: “I have had a positive experience with MobilityWorks in Nashville, TN. I think they are probably the only option here. I talked to them in the past 2 weeks and they are currently totally booked for July. I have also had a positive experience in Atlanta with AMS Vans.” Charliemitts recommends: “We recently used MobilityWorks in San Diego. Was a wonderful experience. They now have it set where you can pick and drop off at the airport. Mobility Works is s nationwide franchise that it is in most major cities. “ Patty Mayer also had a positive experience: “ MobilityWorks in San Diego CA has been very accommodating for us. Nice vans. Call ahead and reserve. They are currently trying to have their rentals right at the airport but had not been approved to do so as of April 1, 2023. We needed to get a wheelchair service to transport us to and from from airport to MW, which was very good but pricey on top of renting too.” United Access also got several votes. Jstorky1 shares: “United Access in Portland Oregon near the airport was good. I have been disappointed in the quality of vans we rented at Wheelers in Seattle. Got an old dented white van, my wife used the grab strap on the ceiling to get into the van and it pulled off and we had to pay for tge whole cost of repair. Some of the vans we rented in Maui had service lights lit up on the dash and bald tires. The proximity to the airport was the main reason we used Wheelers. They have pretty much a monopoly in Hawaii. I haven’t tried other companies in Seattle.” AMS Vans got a shout-out, as well. They serve the Atlanta Phoenix, Houston, Cincinnati, and New Jersey areas. Atlanta - 800-775-8267 As did Wheelers , who bill themselves as “Your go to resource for daily, weekly, weekend, and monthly handicap van rentals"".” Is there a regional van rental service you’ve used? Sound off in the comments below. We’ll keep updating the list for all to use.",handicap,1,0,0,0,0,0,disputed
1364,"Looking for a travel companion. Must pay your own way. I live in kansas and have a electric wheel chair and hate to be alone. I’m a widower, live alone. And ready to get out out and about. Please get a hold of me if interested. Open to all parts of the country. Mark L.",handicap,1,0,0,0,0,0,disputed
209,"We had originally planned a one night stay in Vienna on the way from Krakow to Munich. But we chose to leave Krakow early because of it was not for wheelchair users. We forgot to factor in that Vienna is super busy because of the Christmas markets there. So I went hunting for a hotel. Vienna was booked solid. I finally went to sleep at midnight with no reservations. I woke at 7 a.m. and checked again. There was a hotel, near the train station, that had an open room. I booked it and we departed Krakow. *Be sure to check carefully what train station you are arriving and departing from, there are many. We arrive and find the Prizeotel by Radisson about a block from the train station. Easy to walk to. It was clean, efficient, and very wheelchair friendly. The only bad thing I can say about it is that it didn’t have an in-room coffee maker, but you could buy some in the lobby. Bed height was perfect, the shower was amazing, the staff great, very reasonable compared to other hotels. For years Paris has been my favorite city. Move over Paris, with Vienna’s wheelchair accessible subway, trams and buses I think I have a new favorite. The architecture is stunning. The people were friendly. The museums were mostly accessible. The Christmas markets are each different and beautiful (also packed). We visited the Belvedere Place to see the Klimt exhibit and the Military museum. Mostly we wandered around muttering ooohhh, ahhhhh. As with all cities this old there was a hunt for food that I could access. It is there but our budget was taking a hit, again, so we often visited bakeries, groceries and at in our room. We went 48 hours before our train trip to Munich. We then reported 20 minutes ahead of our train and off we went. We had a connecting train in Salzburg that we missed because the staff in Vienna didn’t notify the Salzburg staff of the wheelchair. But we got on the next train even though they said all the wheelchair spaces were booked. We were ushered into a wheelchair space anyway and rode the rest of the way to Munich. ***I forgot to mention that we spent the last night in Motel One across the street from the train station. A wonderful choice for wheelchair users. Also reasonably priced. ***If you are ever in Vienna and the wheel breaks on your largest suitcase you can get it repaired at Taschendoktor, Stumpergasse 36, 1060 Wien, Austria. Ph +43 1 5978701. The owner said it would take a week but when my husband said we were gone in 3 days he had it ready in 2 days. A 50 euro hit but much less than the cost of a new bag.",handicap,1,0,0,0,0,0,disputed
1641,"Last week, the Minneapolis- St. Paul International Airport, in conjunction with Delta Airlines, opened a new mock airplane cabin for people with cognitive, psychological and physical disabilities and for trainers of service animals in order to provide an experience of what it feels like to fly. The mock cabin is called the MSP Travel Confidently Education Center and is the latest part of the airport’s Navigating MSP program, which helps travelers with disabilities. Thanks to our partner Open Doors Organization in Chicago for sharing this great information! ODO is an active member of the MSP Travelers with Disabilities Advisory Committee. We’d love to hear your thoughts on this new mock airplane cabin- is this something that you would benefit from? Have you ever tried a mock cabin before? Photo credit: Open Doors Organization",handicap,1,0,0,0,0,0,disputed
1513,"I currently live in IL. I work in healthcare, am 50 yrs old, and diagnosed with a slow progressing form of ALS(PLS) at 46. I’ve been a traveler my entire life. I’ve lived in several states across the US and have visited 4 of the 7 continents. I use a power chair 80% of the time and use a walker in my home and sometimes at work. I joined this group because I have 3 continents to go and I also travel some for work. As many have mentioned, accessible is defined differently and it’s frustrating to have to ask so many questions to ensure you are on the same page with the hotel, airline, or venue. I am looking forward to searching the various topics to gain insight on my next adventure. Best wishes to all!",handicap,1,0,0,0,0,0,disputed
456,"Bryson City If you are looking for a smokey mountain getaway that is accessible, try Bryson city. Wife and I found it easily navigable. Friendly and the gsmr was hc accessible",handicap,1,0,0,0,0,0,disputed
197,"Today in Barcelona I saw the most amazing accessibility invention. I have wanted to shop but many stores have steps going into them. I was bummed. I went in becaused a sign said it was accessible. People sitting on the stairs got up and moved. The stairs actually collapsed into a flat lift when a button is pushed. I’ll try to post a picture, I hope it works.",handicap,1,0,0,0,0,0,disputed
733,"This morning I went on a fantastic snorkel trip out of Kona Hawaii. The boat was wheelchair accessible, the staff super nice and helpful, the fish beautiful. The company’s name was Body Glove. They have numerous water devices if you prefer not to actually snorkel. Ok, I didn’t use the stand up paddle board as a RAKA, lol. The boat has stairs (not a ladder) down into the water so I could easily access in and out of the water using my butt. FUN!",handicap,1,0,0,0,0,0,disputed
1126,Hello! We will be traveling to Orlando soon to get my son a service dog from Canine Companions. We are planning on dividing the trip in to 2 days. We are looking for an accessible hotel around Valdosta Georgia. Does anyone have any recommendations? Heather Hooper,child pet handicap,1,1,1,0,1,0,disputed
1650,"Bed height has become a major stressor in my travel. Height of the bed used to never be an issue. My major concern was a flip down shower bench in the shower. I don’t travel a great deal so I’m not really sure when this happened. The last hotel I stayed at was a bad experience. I had sent a picture showing a yardstick and the 26"" height of my home mattress and my knee right next to it while seated in my manual chair. When I arrived, hotel mattress was way too tall, had a very cushy top and some kind of side board frame that kept me from getting right up next to the mattress to transfer… NOT good. I called to have it lowered and they basically put the mattress on the floor. Again, NOT good. They finally ended up with the mattress on some type of plastic crates. Closer to right height but side rail and cushy top still made transfer very awkward and very stressful since I was traveling alone. Any hopes of getting a standardized height for beds?",handicap,1,0,0,0,0,0,disputed
995,"PRIOR TO ARRIVAL There were multiple contact points prior to our arrival. I was booking 3 rooms for 3 families. At the suggestion of the reservation agent, I booked 3 individual rooms: a Spa Studio 1 king, a Spa Studio 2 queens and 1 bedroom Spa Villa Suite. I explained to the agent that for the Villa Suite I needed some handicap accommodations. Basically, I need a shower chair, adjustable shower & elevated toilet with grab bars. I called multiple times to confirm that these accommodations were doable. the room. No one mentioned stairs to get to the spa studios until about a week prior to our stay. HANDICAP PARKING There was no handicap parking near our room. The curb to the parking area is not wheelchair or cane friendly. In order to avoid a dangerous fall, my husband had to leave me sitting in a wheelchair at the curb, & then drive onto the sidewalk to pick me up or let me out. When I inquired about a handicap space, no one seemed to have an answer. Training for the front desk & operators may be helpful. DISABLED ROOM After check in, they finally brought in a shower chair, but no shower mat. This is a huge fall risk for any guest. There are no bars in the shower & the shower head does not come down. The toilet riser was very loose & unsafe to use, & was delivered late. If you sat down the item would move out of place. This is a massive fall hazard. When I made the reservation I explained exactly what I needed in a hotel room; bars by the toilet, raised toilet, a portable shower chair, bars in the shower, but not necessarily an ADA room. We had to wait for shower mats, shower chair and toilet riser with arms. DANGEROUS GROUNDS The property is not handicap friendly! Or even safe for a disabled person. The property is very poorly lit & there are many areas with over grown brush & uneven pavement that made it difficult & dangerous to maneuver with a wheelchair or cane. There were multiple areas where a wheelchair could not get by. I sent this in writing to the Director, it is now 9 months later and he has yet to contact me. He keeps saying he wants to connect with me. Any of these areas of concern are fixable I let him know that I preferred to settle the situation directly with the property rather than write a totally negative review. He obviously does not care his guest's safety.",handicap,1,0,0,0,0,0,disputed
858,"My husband and I were taking a quick trip to Washing DC over Labor Day. We decided to try a more central hotel than our usual. I found The Sofitel at a great rate through accessibleGO. When I went to book it the wheelchair accessible room was already booked up. Being a nice hotel I figured a regular room would do. Thanks to Patch for going above and beyond I got into the wheelchair accessible room. I have to say in all my travels I have never seen a truly luxury accessible room until now. I messed up my camera so no pictures. There was enough room to get in, turn, park the chair for recharging. A nice loveseat area to relax. The bathroom was one to dream about. There was a bathtub with all of the rails and such. I couldn’t use it but hubby had a good hot soak. There were 2, yes 2 showers! Mine was a spacious roll-in with adjustable shower heights and hand held fixtures. The other was a standard with all the same fixtures and a rainfall showerhead. Check in was fast and super friendly. The attached restaurant was very nice. One of our favorite things was the valet service. Such a classy, professional and happy group. To haul my wheelchairs we have a very large truck. When we drove in the valet said that they couldn’t park it in the garage as it was too big. These guys kept it parked out on the street. They moved it around as needed and we had constant access to it. It wasn’t cheap but worth every penny. The Sofitel is very close to the White House, restaurants galore, theaters.",handicap,1,0,0,0,0,0,disputed
453,"Hi - my family and I are planning a trip to Barcelona in September. I can walk very short distances but otherwise use a foldable powered wheelchair. Does anyone have information about renting a powered wheelchair in Barcelona in case mine gets damaged on the flight heading over there OR during our stay? Damage to my wheelchair is what gives me the most anxiety about traveling. Any tips about battery charging in Spain also welcome! For ex., what sort of adapter should we bring?",child handicap,1,0,1,1,0,0,disputed
980,"I just did 2 rooms, same hotel, same beds, one handicap and one not. Mine is $10 more. Frustrating.",handicap,1,0,0,0,0,0,disputed
194,"The train ride from Interlaken, Switzerland to Milan was fast and efficient. We wanted a certain route but they told us at the station that that train was not suited for wheelchairs. So we went back through Zurich and down to Milan. The thing I noticed about the trains in Italy were that they were mostly lower. The helper at the station would carry a roll-up ramp and lay it down to cover the gap. If I could add to my luggage pile, without losing a husband, I would love one of my own. Milan is a big city. This was our splurge stopover. We used the Hotel Korner Duomo. It was beautiful. It had the biggest pain in the behind elevator I have ever seen. But the room made up for it. We were literally around the corner from the Galleria and Duomo. We walked across to the Monument Cemetery which was jaw dropping. We did little but wander the streets oooing and ahhhing. We found a little restaurant near the Galleria(Marinos) and ate there every day. They treated us like neighbors. On my birthday (even planners can screw up now and then) we took the train to the Malpensa Airport for the night. We flew to Madrid the next day. Cobblestones are a real pain when in a chair. But I loved all the marble walkways in the shopping areas.",handicap,1,0,0,0,0,0,disputed
727,"Hi Everyone, we have a community member with the following question, can you help? We will be spending 2-4 days in Vancouver in June. Can anyone recommend an ADA 4-star hotel with a walk in shower, hand rails, elevator, etc. ? What kind of transportation is available for a collapsible scooter user, to see the sites? What tourist sites do not involve many stairs, unstable ground, cobblestones or grass or sand? Thank you!",handicap,1,0,0,0,0,0,disputed
